time_s,knee_left_deg_3d,knee_right_deg_3d,elbow_left_deg_3d,elbow_right_deg_3d,torso_yaw_deg,torso_pitch_deg,torso_roll_deg,root_x_m,root_y_m,root_z_m,nose_x,left_eye_inner_x,left_eye_x,left_eye_outer_x,right_eye_inner_x,right_eye_x,right_eye_outer_x,left_ear_x,right_ear_x,mouth_left_x,mouth_right_x,left_shoulder_x,right_shoulder_x,left_elbow_x,right_elbow_x,left_wrist_x,right_wrist_x,left_pinky_x,right_pinky_x,left_index_x,right_index_x,left_thumb_x,right_thumb_x,left_hip_x,right_hip_x,left_knee_x,right_knee_x,left_ankle_x,right_ankle_x,left_heel_x,right_heel_x,left_foot_index_x,right_foot_index_x,nose_y,left_eye_inner_y,left_eye_y,left_eye_outer_y,right_eye_inner_y,right_eye_y,right_eye_outer_y,left_ear_y,right_ear_y,mouth_left_y,mouth_right_y,left_shoulder_y,right_shoulder_y,left_elbow_y,right_elbow_y,left_wrist_y,right_wrist_y,left_pinky_y,right_pinky_y,left_index_y,right_index_y,left_thumb_y,right_thumb_y,left_hip_y,right_hip_y,left_knee_y,right_knee_y,left_ankle_y,right_ankle_y,left_heel_y,right_heel_y,left_foot_index_y,right_foot_index_y,nose_z,left_eye_inner_z,left_eye_z,left_eye_outer_z,right_eye_inner_z,right_eye_z,right_eye_outer_z,left_ear_z,right_ear_z,mouth_left_z,mouth_right_z,left_shoulder_z,right_shoulder_z,left_elbow_z,right_elbow_z,left_wrist_z,right_wrist_z,left_pinky_z,right_pinky_z,left_index_z,right_index_z,left_thumb_z,right_thumb_z,left_hip_z,right_hip_z,left_knee_z,right_knee_z,left_ankle_z,right_ankle_z,left_heel_z,right_heel_z,left_foot_index_z,right_foot_index_z
9.720,109.981,149.839,132.846,94.712,-0.636,49.888,170.313,0.00148,-0.002195,7.9e-05,0.216209,0.192634,0.194312,0.19499,0.21411,0.218011,0.223662,0.088568,0.120104,0.189504,0.197182,-0.035458,0.150052,-0.207908,0.209289,-0.203509,0.27407,-0.209135,0.331509,-0.189647,0.337718,-0.191492,0.276594,-0.000331,0.003291,0.285128,-0.183939,0.158693,-0.536086,0.120998,-0.576885,0.188772,-0.568497,-0.599778,-0.622181,-0.621732,-0.623755,-0.626769,-0.624724,-0.613758,-0.620071,-0.549945,-0.590302,-0.549847,-0.466135,-0.474208,-0.291861,-0.226494,-0.08828,-0.264247,-0.064582,-0.302552,-0.019474,-0.34955,-0.045645,-0.295567,9e-06,-0.004399,0.273799,0.311378,0.588846,0.578384,0.626433,0.589533,0.707064,0.614744,0.016557,0.017539,0.024111,0.022363,-0.027975,-0.040208,-0.01946,0.032291,-0.091643,0.041356,-0.022969,0.160826,-0.057878,0.12285,-0.005851,0.131626,0.183886,0.151577,0.16264,0.138851,0.191315,0.123759,0.193792,0.122481,-0.122323,0.087079,-0.172377,0.16714,-0.071613,0.186637,-0.096288,0.216627,-0.115671
9.760,137.016,130.204,130.593,90.543,0.672,49.43,172.425,0.001496,-0.002381,-4.2e-05,0.200348,0.179587,0.181282,0.181687,0.198861,0.202852,0.208659,0.08463,0.109468,0.177224,0.1834,-0.037276,0.145749,-0.21247,0.17097,-0.205413,0.2472,-0.216312,0.30493,-0.195446,0.314795,-0.193135,0.251224,0.000154,0.002837,0.251011,-0.166869,0.245711,-0.563487,0.223508,-0.610663,0.308223,-0.613753,-0.597403,-0.620548,-0.620064,-0.622089,-0.623573,-0.621941,-0.611291,-0.619375,-0.546856,-0.588721,-0.547248,-0.463949,-0.475233,-0.292463,-0.253715,-0.090552,-0.286521,-0.06529,-0.315496,-0.018176,-0.357868,-0.046692,-0.312956,0.001089,-0.00585,0.299281,0.309383,0.685321,0.444517,0.726627,0.44103,0.760598,0.499669,-0.004137,-0.000943,0.005987,0.003835,-0.045862,-0.058423,-0.037514,0.02616,-0.100594,0.023996,-0.040764,0.145844,-0.065008,0.111419,-0.032117,0.131353,0.14296,0.151809,0.122815,0.138798,0.151086,0.124213,0.154219,0.121516,-0.121599,0.098378,-0.179398,0.169944,-0.05181,0.18766,-0.074324,0.217829,-0.104784
9.800,161.757,113.72,129.52,93.425,-3.945,46.641,168.229,0.00153,-0.002472,-2.3e-05,0.18682,0.166729,0.168616,0.169498,0.186654,0.190236,0.196153,0.069707,0.096812,0.161993,0.168425,-0.055982,0.135535,-0.213574,0.15037,-0.198952,0.22843,-0.215609,0.283852,-0.193247,0.301308,-0.1864,0.234228,-0.005176,0.008237,0.182477,-0.147917,0.269952,-0.537077,0.262466,-0.582822,0.36334,-0.596068,-0.580998,-0.607013,-0.606783,-0.608223,-0.609588,-0.608255,-0.597971,-0.616225,-0.542321,-0.578205,-0.535695,-0.459531,-0.4817,-0.287901,-0.279062,-0.088343,-0.29057,-0.061616,-0.313988,-0.019653,-0.352453,-0.046014,-0.313718,0.003957,-0.0089,0.351507,0.2995,0.708421,0.316942,0.748301,0.303587,0.739855,0.338256,0.042793,0.047911,0.053845,0.051902,0.004755,-0.00776,0.012241,0.06568,-0.052859,0.067,0.003774,0.167035,-0.034197,0.136901,-0.013714,0.180738,0.154007,0.205579,0.136827,0.1972,0.167638,0.178262,0.167616,0.118979,-0.119026,0.108509,-0.179631,0.170024,-0.04686,0.187378,-0.067138,0.21803,-0.054308
9.840,172.652,91.327,132.981,97.006,-7.753,55.367,164.031,0.001464,-0.002385,2.4e-05,0.187725,0.16802,0.16952,0.170449,0.190734,0.194183,0.201987,0.079999,0.098165,0.169572,0.170552,-0.03532,0.128903,-0.183252,0.141476,-0.157387,0.225189,-0.184977,0.280411,-0.13264,0.303771,-0.13549,0.231753,-0.010271,0.013199,0.131977,-0.036148,0.22061,-0.462549,0.209451,-0.53633,0.290975,-0.515248,-0.587513,-0.61047,-0.610409,-0.611518,-0.613879,-0.612637,-0.602128,-0.616042,-0.542762,-0.582496,-0.541223,-0.453337,-0.493623,-0.263397,-0.289634,-0.085889,-0.279968,-0.058063,-0.292888,-0.026474,-0.332396,-0.046846,-0.299281,0.008199,-0.012969,0.390898,0.250066,0.718006,0.205603,0.751988,0.184764,0.742053,0.208397,0.04017,0.047931,0.054577,0.051532,2.3e-05,-0.012041,0.008214,0.074918,-0.060459,0.067289,-0.001322,0.192199,-0.042316,0.177596,-0.033456,0.195,0.121208,0.219838,0.102134,0.208397,0.131697,0.189822,0.134882,0.118992,-0.118943,0.103964,-0.175707,0.122059,-0.060594,0.134485,-0.081218,0.181799,-0.032259
9.880,171.452,67.09,117.408,107.963,-8.646,60.728,162.356,0.001526,-0.002153,5.8e-05,0.20029,0.184066,0.186456,0.186531,0.203128,0.206308,0.214684,0.093731,0.10467,0.181221,0.182427,-0.011129,0.127669,-0.151882,0.1352,-0.068921,0.225065,-0.093981,0.276342,-0.054046,0.305305,-0.050759,0.232853,-0.015447,0.018499,0.110631,0.076246,0.171118,-0.293854,0.176632,-0.345921,0.215557,-0.419724,-0.592155,-0.613612,-0.613465,-0.614185,-0.617673,-0.616434,-0.605755,-0.615762,-0.542996,-0.585544,-0.545237,-0.448403,-0.499016,-0.239638,-0.284349,-0.087307,-0.235255,-0.062111,-0.230075,-0.0334,-0.262258,-0.051208,-0.245519,0.009677,-0.013983,0.404981,0.256675,0.751848,0.200477,0.786838,0.177935,0.768755,0.17837,0.026852,0.031468,0.038158,0.035595,-0.015588,-0.028022,-0.007609,0.060706,-0.072205,0.054304,-0.012987,0.190938,-0.048468,0.196929,-0.055593,0.217119,0.062741,0.23915,0.042555,0.226282,0.071126,0.210791,0.076791,0.118981,-0.118866,0.1014,-0.173252,0.108041,-0.050733,0.119829,-0.066142,0.170841,0.049488
9.920,149.732,62.93,143.786,126.058,-8.644,74.699,161.07,0.001679,-0.001928,0.000119,0.204967,0.185111,0.187142,0.18797,0.206018,0.209199,0.216706,0.109511,0.105952,0.182356,0.185793,0.041652,0.124567,-0.070892,0.129447,-0.040248,0.191839,-0.066164,0.229071,-0.039426,0.269062,-0.029137,0.200092,-0.01599,0.019348,0.054872,0.141755,-0.06781,-0.173647,-0.100281,-0.21296,-0.017989,-0.249472,-0.603234,-0.623251,-0.622708,-0.622941,-0.627934,-0.626558,-0.614727,-0.621204,-0.554204,-0.598197,-0.558503,-0.455698,-0.504927,-0.235108,-0.271861,-0.046665,-0.170796,-0.010562,-0.155172,0.011336,-0.185781,-0.010491,-0.17863,0.010991,-0.014847,0.402781,0.22543,0.7439,0.231884,0.777867,0.21994,0.779615,0.235337,-0.064221,-0.055928,-0.046554,-0.051121,-0.098092,-0.110329,-0.089556,0.002165,-0.12292,-0.026682,-0.0909,0.181621,-0.097992,0.194846,-0.113017,0.209963,-0.003499,0.232249,-0.033604,0.218253,-0.010899,0.203179,0.005874,0.119136,-0.118898,0.102078,-0.165229,0.110742,0.02504,0.124609,0.013587,0.181735,0.120496
9.960,162.599,55.908,130.811,133.12,16.082,86.77,-175.48,0.001784,-0.00168,0.000166,0.209265,0.195367,0.197745,0.197192,0.206834,0.210222,0.218057,0.137817,0.107211,0.198936,0.189852,0.087275,0.111647,0.082443,0.030521,0.199,0.068833,0.205408,0.100037,0.217199,0.15115,0.212192,0.08259,-0.019245,0.022812,-0.075512,0.273749,-0.216088,-0.046046,-0.251687,-0.082854,-0.175789,-0.085044,-0.599528,-0.620422,-0.619866,-0.62005,-0.625328,-0.623747,-0.611536,-0.617878,-0.551535,-0.594858,-0.555351,-0.457286,-0.50036,-0.251744,-0.248044,-0.145696,-0.137301,-0.142438,-0.122343,-0.137887,-0.154497,-0.120766,-0.145205,0.009577,-0.012938,0.397827,0.22063,0.719789,0.272154,0.749441,0.265087,0.763031,0.285958,-0.155036,-0.144026,-0.134067,-0.13832,-0.186001,-0.198619,-0.176335,-0.065851,-0.186676,-0.11119,-0.174335,0.133528,-0.137521,0.173605,-0.208802,0.183018,-0.178771,0.198729,-0.22609,0.177788,-0.204322,0.170114,-0.173704,0.11921,-0.118877,0.116088,-0.141397,0.164473,0.050955,0.181252,0.037398,0.231552,0.126293
10.000,82.063,156.095,128.46,125.667,150.069,88.361,-39.725,0.001388,-0.002043,0.000384,0.211566,0.194372,0.196501,0.195623,0.206939,0.209937,0.215764,0.136747,0.104623,0.201075,0.191142,0.08221,0.085014,0.0837,-0.024359,0.233023,0.016352,0.258354,0.060393,0.261061,0.113043,0.249036,0.03728,0.017434,-0.014658,0.25106,-0.125507,-0.117752,-0.401632,-0.195982,-0.427737,-0.054403,-0.316074,-0.603938,-0.622138,-0.622598,-0.622691,-0.630233,-0.62806,-0.615628,-0.611883,-0.553778,-0.594112,-0.556894,-0.455444,-0.502491,-0.29652,-0.250028,-0.251937,-0.114784,-0.273242,-0.098034,-0.274749,-0.122299,-0.234843,-0.121274,0.005564,-0.00965,0.261131,0.263063,0.513699,0.584264,0.531623,0.609134,0.609718,0.644931,-0.142555,-0.134287,-0.125666,-0.128085,-0.177237,-0.18815,-0.166687,-0.065378,-0.193434,-0.099203,-0.162283,0.110797,-0.127726,0.231053,-0.169739,0.434209,-0.089834,0.468709,-0.127966,0.451055,-0.107857,0.428238,-0.084446,0.118301,-0.117533,0.115678,-0.094893,0.212604,0.059618,0.234946,0.041021,0.265047,0.059985
10.040,93.976,152.376,134.894,143.425,-172.121,79.215,1.668,0.0005,-0.00197,0.000715,0.202206,0.181045,0.182339,0.180994,0.193007,0.196431,0.200661,0.113422,0.087691,0.194579,0.186187,0.072251,0.035715,0.054354,-0.068082,0.220082,-0.04192,0.240078,-0.001615,0.251518,0.046703,0.24266,-0.023316,0.038087,-0.037086,0.29921,-0.25158,0.085822,-0.558907,0.032417,-0.590131,0.119703,-0.524717,-0.603098,-0.621655,-0.622188,-0.622263,-0.630043,-0.627892,-0.615708,-0.613467,-0.562207,-0.593659,-0.556098,-0.45752,-0.524592,-0.330357,-0.275551,-0.316482,-0.136792,-0.347882,-0.125915,-0.348587,-0.153254,-0.30096,-0.146666,0.00557,-0.009509,0.256212,0.26927,0.56333,0.560966,0.585813,0.584717,0.615545,0.619397,-0.116752,-0.109164,-0.100282,-0.102952,-0.152539,-0.163752,-0.142609,-0.049507,-0.177624,-0.077195,-0.141884,0.117742,-0.110952,0.323827,-0.175775,0.592262,-0.17035,0.645941,-0.214463,0.622093,-0.203731,0.589914,-0.169764,0.116895,-0.115465,-0.028527,-0.138699,0.046687,0.036237,0.063785,0.013991,0.073685,-0.032621
10.080,131.548,136.696,120.772,137.862,-163.467,83.967,9.745,0.000605,-0.001978,0.000664,0.204405,0.182871,0.184099,0.182968,0.195575,0.198757,0.203221,0.117573,0.090134,0.193296,0.186017,0.067088,0.05138,0.062136,-0.041698,0.198501,-0.024367,0.211437,0.005026,0.219434,0.052443,0.213602,-0.010789,0.03294,-0.03173,0.160533,-0.143915,0.079383,-0.486008,0.040684,-0.526461,0.103511,-0.511707,-0.58893,-0.612303,-0.613504,-0.613893,-0.621245,-0.61854,-0.607562,-0.613324,-0.561751,-0.584371,-0.546059,-0.45872,-0.522653,-0.322586,-0.259246,-0.323907,-0.131383,-0.346198,-0.11695,-0.352152,-0.141363,-0.311361,-0.139154,0.005554,-0.00951,0.274946,0.257071,0.622926,0.496371,0.653222,0.507725,0.676757,0.555759,-0.105191,-0.097644,-0.088973,-0.091706,-0.141237,-0.152609,-0.131559,-0.040962,-0.172226,-0.066306,-0.131282,0.120309,-0.101465,0.287946,-0.16184,0.41668,-0.113912,0.450809,-0.158798,0.432805,-0.136542,0.411599,-0.109103,0.11348,-0.112153,0.011493,-0.181663,0.082668,-0.063233,0.099359,-0.084159,0.113613,-0.088917
10.120,136.244,152.804,130.281,122.38,-19.655,87.742,153.161,0.00126,-0.002121,7e-05,0.227703,0.20401,0.20647,0.205581,0.221779,0.22506,0.2279,0.129168,0.121396,0.207968,0.208023,0.054759,0.069776,0.034801,-0.028983,0.17629,0.00416,0.203167,0.043649,0.209166,0.089651,0.19645,0.015374,-0.01031,0.01283,-0.169109,0.190893,-0.499694,0.234431,-0.558002,0.241578,-0.60247,0.358562,-0.577143,-0.602448,-0.604054,-0.604215,-0.614036,-0.610552,-0.598314,-0.606398,-0.555413,-0.570683,-0.533002,-0.45877,-0.516012,-0.33187,-0.255653,-0.285426,-0.125203,-0.302161,-0.122184,-0.294243,-0.145959,-0.26809,-0.13489,0.004814,-0.009056,0.323354,0.276358,0.445252,0.697276,0.447348,0.736676,0.476899,0.741838,-0.104885,-0.10397,-0.093685,-0.095844,-0.144871,-0.155391,-0.133453,-0.057668,-0.171138,-0.067002,-0.127462,0.118551,-0.101011,0.26467,-0.158101,0.444975,-0.061803,0.482291,-0.087693,0.47314,-0.066379,0.443032,-0.062192,0.109324,-0.109184,0.012358,-0.082422,-0.017482,0.018732,-0.011285,-0.005555,0.004645,-0.016224
10.160,104.841,158.211,136.713,90.948,-9.678,74.84,160.426,0.001431,-0.002339,-0.000455,0.261332,0.228998,0.232035,0.231842,0.252268,0.254807,0.25686,0.14487,0.146902,0.239875,0.241858,0.045968,0.112517,0.00409,-0.005411,0.149032,0.131074,0.167213,0.194921,0.187343,0.230697,0.167321,0.13792,-0.026585,0.029447,-0.147508,0.194175,-0.441095,0.234395,-0.496657,0.241145,-0.570381,0.35491,-0.5773,-0.602803,-0.604448,-0.604605,-0.61401,-0.610393,-0.59785,-0.606368,-0.547016,-0.569007,-0.529608,-0.45882,-0.499917,-0.327984,-0.251093,-0.258685,-0.172403,-0.277863,-0.212456,-0.267892,-0.233731,-0.240353,-0.191778,0.003832,-0.00851,0.33656,0.333179,0.312594,0.731056,0.301685,0.769872,0.290572,0.74902,-0.056469,-0.060865,-0.050118,-0.050471,-0.100755,-0.109396,-0.086908,-0.025773,-0.135252,-0.021002,-0.075109,0.155931,-0.07182,0.329683,-0.08477,0.621798,0.099054,0.669624,0.091406,0.668193,0.129663,0.625929,0.10988,0.104335,-0.105245,0.011735,-0.022524,0.010861,0.147229,0.020629,0.132261,0.041586,0.151039
10.200,70.493,153.867,121.577,100.568,-1.725,72.104,167.838,0.001726,-0.002113,-0.000392,0.259481,0.234769,0.2382,0.237416,0.252463,0.255518,0.258212,0.144731,0.145679,0.235274,0.237251,0.045183,0.125643,0.007574,0.045466,0.146513,0.126651,0.168467,0.180818,0.181014,0.216156,0.162716,0.134924,-0.025793,0.029246,-0.061574,0.141,-0.337059,0.10149,-0.389122,0.101902,-0.453403,0.200284,-0.579986,-0.607924,-0.608591,-0.609418,-0.61683,-0.613493,-0.600864,-0.61874,-0.555765,-0.574426,-0.533598,-0.467477,-0.499285,-0.298379,-0.220612,-0.166763,-0.157025,-0.1643,-0.179913,-0.151162,-0.218484,-0.14513,-0.1782,0.003676,-0.007901,0.357207,0.327147,0.22699,0.72406,0.204996,0.761498,0.204084,0.76736,-0.066213,-0.070396,-0.059812,-0.061445,-0.112172,-0.122374,-0.099208,-0.030903,-0.146462,-0.032092,-0.088828,0.14701,-0.084412,0.196262,-0.091992,0.219641,0.065529,0.235213,0.046896,0.23017,0.071208,0.214029,0.072872,0.103315,-0.104098,0.021037,-0.04384,0.032708,0.115607,0.058831,0.097853,0.135161,0.110847
10.240,72.084,143.764,122.652,105.525,30.584,75.465,-159.271,0.001518,-0.001786,-0.000205,0.263738,0.246407,0.249164,0.247868,0.25589,0.259189,0.261736,0.160742,0.145584,0.240191,0.238471,0.058903,0.122057,-0.012085,0.034364,0.100297,0.129915,0.119016,0.189563,0.136132,0.232919,0.116364,0.147215,-0.017354,0.020391,0.074134,0.113693,-0.247786,-0.027327,-0.292928,-0.040243,-0.319041,0.04087,-0.589873,-0.615487,-0.614935,-0.61678,-0.624061,-0.621625,-0.609224,-0.620268,-0.561184,-0.582251,-0.544725,-0.467341,-0.499602,-0.279435,-0.224466,-0.122105,-0.137273,-0.11306,-0.132439,-0.103003,-0.177078,-0.097699,-0.15418,0.000689,-0.004262,0.356537,0.321667,0.293837,0.704475,0.282042,0.738077,0.315704,0.744415,-0.169383,-0.165317,-0.15481,-0.158511,-0.207077,-0.221542,-0.19726,-0.101427,-0.225996,-0.131142,-0.193425,0.074472,-0.162252,0.081591,-0.204108,0.045528,-0.119528,0.05563,-0.162359,0.049582,-0.14004,0.039815,-0.114896,0.105471,-0.10588,0.157995,-0.028709,0.334196,0.162813,0.367766,0.146569,0.434181,0.130243
10.280,54.843,151.093,124.656,105.617,21.749,68.743,-170.023,0.001338,-0.001798,0.000404,0.283015,0.263351,0.265332,0.26446,0.272046,0.275796,0.278244,0.168681,0.158408,0.256596,0.255549,0.057431,0.154374,-0.092913,0.117322,-0.037893,0.239432,-0.033664,0.303412,-0.01224,0.338616,-0.021869,0.258009,-0.011133,0.013809,0.181618,-0.00265,-0.158523,-0.207772,-0.221198,-0.223292,-0.275128,-0.111962,-0.591771,-0.616013,-0.615385,-0.617455,-0.624442,-0.621985,-0.61014,-0.617781,-0.560081,-0.582585,-0.545167,-0.46574,-0.485995,-0.276195,-0.214403,-0.10053,-0.140343,-0.082321,-0.136557,-0.064852,-0.183319,-0.071064,-0.154555,-0.000778,-0.002818,0.35479,0.325834,0.286206,0.693424,0.271936,0.723684,0.332401,0.738038,-0.143207,-0.139237,-0.129278,-0.132451,-0.181615,-0.194828,-0.171553,-0.082701,-0.206932,-0.105405,-0.168026,0.089214,-0.149516,0.126631,-0.204242,0.146769,-0.13663,0.167901,-0.184078,0.159439,-0.154179,0.142693,-0.12852,0.111026,-0.110219,0.125482,-0.060478,0.272525,0.115745,0.304777,0.092032,0.359783,0.01295
10.320,62.979,150.463,126.965,91.338,20.013,63.497,-173.247,0.001416,-0.002069,0.000324,0.285165,0.261938,0.264,0.263401,0.272459,0.276262,0.279277,0.17003,0.159769,0.263913,0.261017,0.057576,0.178695,-0.132136,0.166005,-0.112709,0.28092,-0.109914,0.346305,-0.089018,0.380189,-0.098639,0.299489,-0.002241,0.005073,0.250319,-0.071653,-0.073482,-0.350284,-0.133202,-0.375481,-0.154292,-0.277447,-0.598775,-0.620486,-0.619692,-0.622145,-0.626283,-0.623863,-0.612339,-0.617376,-0.558224,-0.586044,-0.548097,-0.46602,-0.476854,-0.290827,-0.218396,-0.100175,-0.187675,-0.080714,-0.19937,-0.042159,-0.250176,-0.06177,-0.211712,-0.003871,-0.000267,0.264251,0.325948,0.347029,0.661515,0.336473,0.694693,0.403178,0.699155,-0.132126,-0.124363,-0.117019,-0.119208,-0.173505,-0.189114,-0.164771,-0.069133,-0.202156,-0.094729,-0.166187,0.092161,-0.142337,0.121645,-0.191409,0.130819,-0.079768,0.151459,-0.153839,0.132703,-0.105661,0.121019,-0.067934,0.120666,-0.120017,0.128972,-0.120999,0.235215,-0.016897,0.260477,-0.044819,0.303104,-0.101662
10.360,89.833,154.099,132.713,97.359,10.052,51.131,175.832,0.001542,-0.002173,0.000302,0.272209,0.244077,0.245914,0.24586,0.264224,0.267089,0.271438,0.152396,0.158751,0.255574,0.252749,0.030471,0.190629,-0.157897,0.20182,-0.158454,0.279226,-0.159378,0.344065,-0.144244,0.360701,-0.14978,0.287041,0.001099,0.001985,0.251803,-0.190052,0.03388,-0.493262,-0.013697,-0.525387,0.001909,-0.479399,-0.59853,-0.620391,-0.619593,-0.621992,-0.62434,-0.622079,-0.610267,-0.611457,-0.549123,-0.585563,-0.54766,-0.465932,-0.460746,-0.292459,-0.216415,-0.089402,-0.232209,-0.068462,-0.266884,-0.027431,-0.316119,-0.047699,-0.264958,-0.00432,-2.7e-05,0.239237,0.31911,0.461535,0.579346,0.481144,0.594524,0.565921,0.635121,-0.034491,-0.030848,-0.025217,-0.026067,-0.075829,-0.087569,-0.06613,-0.006251,-0.122537,-0.005442,-0.068266,0.118999,-0.075127,0.13676,-0.026208,0.177017,0.177944,0.196143,0.153125,0.179342,0.184481,0.168746,0.188337,0.120256,-0.119652,0.121784,-0.12798,0.225541,-0.003641,0.24903,-0.02653,0.291873,-0.056136
10.400,107.136,148.915,136.825,99.17,5.855,40.795,171.448,0.001585,-0.002191,0.000199,0.242887,0.21795,0.219489,0.220118,0.244706,0.247729,0.25366,0.124528,0.156479,0.224314,0.22929,-0.003517,0.193921,-0.182026,0.240661,-0.19833,0.279829,-0.204249,0.337209,-0.187063,0.344593,-0.189023,0.28269,0.002468,0.000702,0.267399,-0.239281,0.124935,-0.58136,0.088701,-0.617838,0.164026,-0.576565,-0.599552,-0.620895,-0.620293,-0.622377,-0.624274,-0.622023,-0.610218,-0.611006,-0.54755,-0.585742,-0.547633,-0.464283,-0.463202,-0.291779,-0.217501,-0.06886,-0.24223,-0.044738,-0.273972,0.004364,-0.317996,-0.024655,-0.271962,-0.004136,-0.000246,0.241609,0.286802,0.566136,0.489306,0.598729,0.498738,0.665266,0.537972,0.041215,0.042029,0.047546,0.046508,0.000687,-0.011007,0.008771,0.041656,-0.063234,0.060885,0.001697,0.136462,-0.029353,0.133011,0.036422,0.176202,0.218971,0.198529,0.199274,0.186886,0.221904,0.169988,0.226409,0.11776,-0.117361,0.08209,-0.14769,0.166784,-0.004156,0.187359,-0.025929,0.206955,-0.055739
10.440,140.347,132.943,138.47,98.282,4.124,43.367,170.502,0.001664,-0.00232,0.000129,0.229505,0.209171,0.210524,0.211614,0.232985,0.236193,0.241888,0.120446,0.15258,0.210484,0.21399,-0.014483,0.192193,-0.182802,0.248827,-0.200301,0.284993,-0.212399,0.335385,-0.196645,0.342582,-0.19265,0.285942,0.001932,0.001396,0.225272,-0.214347,0.228555,-0.605598,0.208955,-0.648143,0.299032,-0.627667,-0.585306,-0.609499,-0.608799,-0.610725,-0.609702,-0.607927,-0.596731,-0.6093,-0.540671,-0.576128,-0.53531,-0.463848,-0.465683,-0.291767,-0.227615,-0.071731,-0.244175,-0.045418,-0.269855,0.001971,-0.308635,-0.027342,-0.269845,-0.003281,-0.001358,0.279182,0.272268,0.659224,0.36761,0.697893,0.363795,0.72751,0.425168,0.034401,0.036054,0.041757,0.040629,-0.004587,-0.01713,0.002713,0.045267,-0.059696,0.057538,-0.001963,0.152365,-0.038382,0.129695,0.008622,0.15551,0.192823,0.17692,0.173725,0.165623,0.200912,0.150542,0.203376,0.118498,-0.118239,0.118204,-0.165589,0.204581,-0.012205,0.223354,-0.031381,0.232162,-0.046032
10.480,107.904,156.143,135.927,99.167,2.639,45.691,169.008,0.002422,-0.002151,-0.000258,0.259795,0.239195,0.241769,0.242315,0.25424,0.257805,0.263587,0.136232,0.156334,0.229531,0.236183,-0.01341,0.190512,-0.160305,0.215108,-0.146947,0.26935,-0.151249,0.324409,-0.137983,0.338748,-0.137116,0.273426,-0.032208,0.037053,-0.089946,0.094376,-0.438069,0.145956,-0.496759,0.157238,-0.523991,0.302954,-0.587091,-0.610205,-0.609943,-0.611938,-0.614105,-0.611387,-0.599197,-0.609758,-0.545311,-0.577885,-0.535778,-0.462508,-0.466487,-0.289946,-0.251957,-0.078491,-0.240869,-0.053832,-0.261205,-0.016543,-0.296333,-0.040631,-0.262601,-0.003572,-0.000729,0.28202,0.273539,0.314622,0.562848,0.311839,0.595221,0.310653,0.603372,0.022601,0.022476,0.031019,0.029028,-0.020325,-0.033127,-0.012693,0.052461,-0.065136,0.047238,-0.013482,0.165333,-0.039441,0.187704,-0.02253,0.194668,0.1734,0.209384,0.167392,0.203654,0.17127,0.190926,0.169544,0.103525,-0.104041,0.009816,-0.050997,-0.029629,0.151173,-0.014388,0.134838,-0.012668,0.133438
10.520,158.639,88.057,133.168,107.255,1.498,47.933,166.334,0.002076,-0.001972,-2.6e-05,0.262293,0.245327,0.247491,0.248111,0.261541,0.26476,0.269975,0.145261,0.162841,0.233554,0.237868,-0.005205,0.19986,-0.154214,0.23266,-0.12927,0.296626,-0.132475,0.342398,-0.120813,0.363239,-0.117169,0.299909,-0.032255,0.036406,0.003276,0.0163,0.154349,-0.412012,0.146944,-0.460184,0.245084,-0.52117,-0.579351,-0.601718,-0.601237,-0.602551,-0.60427,-0.602311,-0.590843,-0.605888,-0.539467,-0.573754,-0.532134,-0.454374,-0.467087,-0.271939,-0.251356,-0.07815,-0.197118,-0.054084,-0.19798,-0.022108,-0.225093,-0.040535,-0.210795,0.001901,-0.005846,0.380211,0.239016,0.681921,0.192953,0.71221,0.172048,0.688339,0.191032,0.040977,0.047792,0.05491,0.052037,0.004826,-0.007175,0.013185,0.074928,-0.045329,0.066337,0.003565,0.185191,-0.035016,0.198683,-0.035844,0.23779,0.157455,0.265277,0.15087,0.258856,0.147654,0.236143,0.158466,0.10478,-0.104833,0.06831,-0.112722,0.014373,0.027816,0.048646,0.010692,0.021119,0.103415
10.560,176.292,75.282,131.21,129.476,3.722,58.752,167.656,0.002064,-0.001839,0.000415,0.270938,0.256407,0.258088,0.257849,0.26835,0.271623,0.2757,0.165719,0.16507,0.24957,0.246831,0.035869,0.200881,-0.112852,0.211898,-0.082534,0.278583,-0.11855,0.325915,-0.092275,0.35173,-0.074922,0.285773,-0.031779,0.035906,0.038431,0.050469,0.121552,-0.364885,0.107779,-0.398567,0.195853,-0.443601,-0.58007,-0.602136,-0.601492,-0.602809,-0.604701,-0.602624,-0.591547,-0.603166,-0.535712,-0.574051,-0.532646,-0.446715,-0.468299,-0.264618,-0.232681,-0.079978,-0.132574,-0.061219,-0.111846,-0.028003,-0.139308,-0.0415,-0.13996,0.004413,-0.008092,0.403978,0.245246,0.747555,0.17013,0.778749,0.144601,0.760147,0.156181,-0.020835,-0.007872,0.000458,-0.004048,-0.050298,-0.064202,-0.042905,0.044823,-0.081978,0.011332,-0.05372,0.180627,-0.074839,0.196204,-0.144148,0.238131,-0.090363,0.264121,-0.121343,0.256366,-0.095365,0.235164,-0.077479,0.110682,-0.109851,0.086022,-0.137311,0.069249,-0.008292,0.097519,-0.02504,0.107455,0.076321
